ID,底本/出典,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）和,年月日（被害）,年月日（被害）和,伝聞・体験,被害種別,X,Y,備考,
819,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（本朝年代記）,自五月朔日　七月ニ至ル迄不止、五条ノ石橋崩レ朽木谷ノ大山崩レ民屋悉ク埋ム,,五条大橋,,,1662/06/16,寛文2/05/01,,建物被害,135.7678522,34.99544216,,
820,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（本朝年代記）,自五月朔日　七月ニ至ル迄不止、五条ノ石橋崩レ朽木谷ノ大山崩レ民屋悉ク埋ム,,滋賀・朽木谷,,,1662/06/16,寛文2/05/01,,地変,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
821,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（浦美川流域変遷並水論記）,別所原大藪新田開墾の事（中略）寛文二年壬寅五月朔日大地震にて三方湖西へ傾き,,三方湖,,,1662/06/16,寛文2/05/01,,地変,135.8852866,35.56644991,緯度経度は便宜的に三方湖中央地点,
822,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（浦美川流域変遷並水論記）,別所原大藪新田開墾の事（中略）寛文二年壬寅五月朔日（中略）三ツの湖中東湖郡大三尾の中山の前は干潟となり気山川干上り田井七村海山は水中に陥入し里人山野に彷徨す,,三方湖,,,1662/06/16,寛文2/05/01,,地変,135.8852866,35.56644991,緯度経度は便宜的に三方湖中央地点,
823,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（家蔵文書）,朽木ハ風説ニ承候、栃木殿居所町屋等至迄大かた家つぶれ殊火事出来申候由承候へ共然とはしる者当地ニ無御座候、,,滋賀・朽木,,,,,,建物被害,135.9209156,35.35676617,"緯度経度は朽木陣屋跡
「栃木殿」は「朽木」ヵ",
824,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（家蔵文書）,朽木ハ風説ニ承候、栃木殿居所町屋等至迄大かた家つぶれ殊火事出来申候由承候へ共然とはしる者当地ニ無御座候、,,滋賀・朽木,,,,,,火災,135.9209156,35.35676617,"緯度経度は朽木陣屋跡
「栃木殿」は「朽木」ヵ",
825,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（家蔵文書）,昨日当所地震之様子申上候、以後打続間も無御座少宛切々ゆり申候へ共為差地無御座所々数多破損仕候故早速改申候地難加候,小浜,小浜,,,,,,建物被害,135.746674,35.495556,緯度経度は小浜市役所地点,
826,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（武長文書）,（気山村古川浦見川古新田覚）一寛文年中寅ノ五月朔日大地震動気山川三方八尺動ク、上三方海満水夥敷田地ハ不及申ニ民家水底ニ成、,若狭ヵ,若狭・気山,,,,,,地変,135.909058,35.580791,緯度経度は福井県若狭町気山,
827,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（武長文書）,（気山村古川浦見川古新田覚）一寛文年中寅ノ五月朔日大地震動気山川三方八尺動ク、上三方海満水夥敷田地ハ不及申ニ民家水底ニ成、,若狭ヵ,,,,,,,地変,,,,
828,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（武長文書）,（気山村古川浦見川古新田覚）一古川筋ハ上ノ海ゟ下ノ海迄十三町高サ六間余落ぢヤれ砂ニ而崩可申候、,若狭ヵ,,,,,,,地変,,,,
829,新収日本地震史料 第2巻,〔酒井家編年史料稿本〕（家蔵文書）,（酒井修理大夫宛書状）小浜城今度地震節本丸櫓下石垣壱ケ所、多門下石垣弐ケ所、塀下石垣弐ケ所、犬走下石垣壱ヶ所、水敲石垣弐ケ所、橋台石垣弐ヶ所左右共二丸升形石垣壱ヶ所、多門下石垣壱ケ所、犬走下石垣弐ケ所、塀下石垣弐ケ所、橋台石垣弐ケ所左右共三丸櫓下石垣四ケ所、多聞下石垣壱ケ所、犬走下石垣壱ケ所、塀下石垣弐ヶ所、柵下石垣弐ヶ所、北丸升形石垣壱ケ所、柵下石垣弐ヶ所、水敲石垣壱ヶ所、西丸櫓下石垣壱ケ所、塀下石垣弐ケ所、水敲石垣三ヶ所、外曲輪櫓下石垣五箇所、橋台石垣弐ケ所左右共見付之石垣壱ヶ所、塀下石垣不残、水敲石垣不残右之通破損付而修補有之度之由絵図并被注別紙之趣得其意候、,小浜,小浜城,1662/08/02,寛文2/06/18,,,,建物被害,135.7463119,35.50424649,緯度経度は小浜城址,
830,新収日本地震史料 第2巻,〔拾椎雑話〕（〔郷土誌内浦〕）,"寛文二　一六六二　拾椎雑話　若狭地方大地震発生　五月
一日八時より大鳴動強震　十五日夕八時大地震　五月中
は日夜余震連続起る　小屋掛住い続く",福井県,若狭,,,1662/06/16,寛文2/05/01,,余震,,,,
831,新収日本地震史料 第2巻,〔越前世譜〕,一、五月晦日　御国許地震去る朔日にて　御城御門舛形石垣勝見口冠木門等破損に付御修復被成度旨御伺被成候処、如元御普請被成候様御奉書来、右為御礼老中之御使者御家老酒井玄蕃元知被指出之,福井県,若狭（小浜城）,1662/07/15,寛文2/05/30,1662/06/16,寛文2/05/01,,建物被害,135.7463119,35.50424649,緯度経度は小浜城址,
832,新収日本地震史料 補遺,〔江戸幕府日記　写〕,"島原松平藩（五月五日）
（前略）未刻従京大坂以継飛脚当朔日巳下刻大地震　禁裡御築地并　御殿少々破損五条石橋半倒宇治大津御蔵不残倒京町中土蔵数多崩二条御城無異儀有注進",,京都御所,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,伝聞,建物被害,135.7623566,35.02629297,緯度経度は便宜的に現・京都御所地点,
833,新収日本地震史料 補遺,〔江戸幕府日記　写〕,"島原松平藩（五月五日）
（前略）未刻従京大坂以継飛脚当朔日巳下刻大地震　禁裡御築地并　御殿少々破損五条石橋半倒宇治大津御蔵不残倒京町中土蔵数多崩二条御城無異儀有注進",,五条大橋,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,伝聞,建物被害,135.7678522,34.99544216,,
834,新収日本地震史料 補遺,〔江戸幕府日記　写〕,"島原松平藩（五月五日）
（前略）未刻従京大坂以継飛脚当朔日巳下刻大地震　禁裡御築地并　御殿少々破損五条石橋半倒宇治大津御蔵不残倒京町中土蔵数多崩二条御城無異儀有注進",,宇治御蔵,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,伝聞,建物被害,,,,
835,新収日本地震史料 補遺,〔江戸幕府日記　写〕,"島原松平藩（五月五日）
（前略）未刻従京大坂以継飛脚当朔日巳下刻大地震　禁裡御築地并　御殿少々破損五条石橋半倒宇治大津御蔵不残倒京町中土蔵数多崩二条御城無異儀有注進",,大津御蔵,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,伝聞,建物被害,135.864494,35.01304584,緯度経度は大津城本丸跡,
836,新収日本地震史料 補遺,〔江戸幕府日記　写〕,"島原松平藩（五月五日）
（前略）未刻従京大坂以継飛脚当朔日巳下刻大地震　禁裡御築地并　御殿少々破損五条石橋半倒宇治大津御蔵不残倒京町中土蔵数多崩二条御城無異儀有注進",,京都,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,伝聞,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
837,新収日本地震史料 補遺,〔江戸幕府日記　写〕,"島原松平藩（五月五日）
（前略）未刻従京大坂以継飛脚当朔日巳下刻大地震　禁裡御築地并　御殿少々破損五条石橋半倒宇治大津御蔵不残倒京町中土蔵数多崩二条御城無異儀有注進",,二条城,1662/06/20,寛文2/05/05,1662/06/16,寛文2/05/01,伝聞,建物被害,135.747671,35.013882,,
838,新収日本地震史料 補遺,〔六郷家御城着由来〕,同（寛文）二年壬寅五月朔日巳刻大地震大坂城中ニテ逢（ママ）京都伏見江州之内大津大溝領当社鳥居石橋等破損人馬多死,,大坂城,,,1662/06/16,寛文2/05/01,,建物被害,135.526125,34.686328,,
,新収日本地震史料 補遺,〔六郷家御城着由来〕,同（寛文）二年壬寅五月朔日巳刻大地震大坂城中ニテ逢（ママ）京都伏見江州之内大津大溝領当社鳥居石橋等破損人馬多死,,京都,,,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
,新収日本地震史料 補遺,〔六郷家御城着由来〕,同（寛文）二年壬寅五月朔日巳刻大地震大坂城中ニテ逢（ママ）京都伏見江州之内大津大溝領当社鳥居石橋等破損人馬多死,,伏見,,,1662/06/16,寛文2/05/01,,建物被害,,,,
,新収日本地震史料 補遺,〔六郷家御城着由来〕,同（寛文）二年壬寅五月朔日巳刻大地震大坂城中ニテ逢（ママ）京都伏見江州之内大津大溝領当社鳥居石橋等破損人馬多死,,滋賀・大溝,,,1662/06/16,寛文2/05/01,,建物被害,136.0110192,35.29507812,緯度経度は大溝陣屋,
,新収日本地震史料 補遺,〔六郷家御城着由来〕,同（寛文）二年壬寅五月朔日巳刻大地震大坂城中ニテ逢（ママ）京都伏見江州之内大津大溝領当社鳥居石橋等破損人馬多死,,滋賀・大溝,,,1662/06/16,寛文2/05/01,,人的被害,136.0110192,35.29507812,緯度経度は大溝陣屋,
,新収日本地震史料 補遺,〔六郷家御城着由来〕,朽木兵部少輔殿地震ニテ去（ママ）十日同六月十三日之夜丑ノ刻下野内日光山大雨洪水ニテ町屋大分ニ流破此時ノ御目付田仲三左衛門死去家来下々迄十三人上方も同前大風雨,,滋賀・朽木,,,,,,人的被害,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
844,新収日本地震史料 補遺,〔蓮専寺誌〕,一寛文二年壬寅五月朔日大地震九ツ淘京都五条石橋落大和多宇（ママ）峯崩初瀬寺らふか落、和歌天神山大ニ崩其外所々之破損数不知候,和歌山,五条大橋,,,1662/06/16,寛文2/05/01,,建物被害,135.7678522,34.99544216,,
845,新収日本地震史料 補遺,〔蓮専寺誌〕,一寛文二年壬寅五月朔日大地震九ツ淘京都五条石橋落大和多宇（ママ）峯崩初瀬寺らふか落、和歌天神山大ニ崩其外所々之破損数不知候,和歌山,多武峰,,,1662/06/16,寛文2/05/01,,地変,135.8616961,34.46807583,緯度経度は談山神社,
846,新収日本地震史料 補遺,〔蓮専寺誌〕,一寛文二年壬寅五月朔日大地震九ツ淘京都五条石橋落大和多宇（ママ）峯崩初瀬寺らふか落、和歌天神山大ニ崩其外所々之破損数不知候,和歌山,長谷寺,,,1662/06/16,寛文2/05/01,,建物被害,135.906756,34.53750236,緯度経度は奈良県桜井市長谷寺,
847,新収日本地震史料 補遺,〔蓮専寺誌〕,一寛文二年壬寅五月朔日大地震九ツ淘京都五条石橋落大和多宇（ママ）峯崩初瀬寺らふか落、和歌天神山大ニ崩其外所々之破損数不知候,和歌山,和歌浦天神山ヵ,,,1662/06/16,寛文2/05/01,,地変,135.161397,34.19199577,蓮専寺は、和歌山県日高郡由良町にある浄土真宗本願寺派の寺院。,
848,新収日本地震史料 補遺,〔金屋町史　下〕,"下中島の地福寺過去帳には「紀州大地震、五大地震に数え
る。」と特記し、和歌浦天神山の山崩れ、京五条の石橋の落
ちたこと、大和多武峯の崖崩れ、長谷寺の破損など、世間の
話題になったことを覚え書としてかきこんでいる。",和歌山県有田市,和歌浦天神山,,,,,,地変,135.161397,34.19199577,,
849,新収日本地震史料 補遺,〔金屋町史　下〕,"下中島の地福寺過去帳には「紀州大地震、五大地震に数え
る。」と特記し、和歌浦天神山の山崩れ、京五条の石橋の落
ちたこと、大和多武峯の崖崩れ、長谷寺の破損など、世間の
話題になったことを覚え書としてかきこんでいる。",和歌山県有田市,五条大橋,,,,,,建物被害,135.7678522,34.99544216,,
850,新収日本地震史料 補遺,〔金屋町史　下〕,"下中島の地福寺過去帳には「紀州大地震、五大地震に数え
る。」と特記し、和歌浦天神山の山崩れ、京五条の石橋の落
ちたこと、大和多武峯の崖崩れ、長谷寺の破損など、世間の
話題になったことを覚え書としてかきこんでいる。",和歌山県有田市,多武峰,,,,,,地変,135.8616961,34.46807583,緯度経度は談山神社,
851,新収日本地震史料 補遺,〔金屋町史　下〕,"下中島の地福寺過去帳には「紀州大地震、五大地震に数え
る。」と特記し、和歌浦天神山の山崩れ、京五条の石橋の落
ちたこと、大和多武峯の崖崩れ、長谷寺の破損など、世間の
話題になったことを覚え書としてかきこんでいる。",和歌山県有田市,長谷寺,,,,,,建物被害,135.906756,34.53750236,緯度経度は奈良県桜井市長谷寺,
852,新収日本地震史料 補遺,〔南紀徳川史　一〕,"今年紀州大地震宝鑑
十五代史ニ林春斎カ記ヲ載テ此時洛中夥シク地震月ヲ踰ヘテ
止マサリケリトアリ",,洛中（京都）,,,,,,余震,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
853,新収日本地震史料 補遺,〔久助書状〕,"四九　久助書状
尚々此書状仁兵へかたへ御持御届様子御聞可被下候、以上此間は久敷其元ゟ便無之候、去朔日昼時分ゟ大地し（震）ん行、爰元家敷三百余つふれ申候、然共貴殿家中御無事御座候間可御心易候
（中略）
五（寛文二年）月八日　久助（花押）
長右衛門様",福井県敦賀市,,1662/06/23,寛文2/05/08,1662/06/16,寛文2/05/01,,建物被害,,,「敦賀市史　資料編二」橋詰久幸文書　敦賀市立図書館（具足屋関係）,
854,日本の歴史地震史料 拾遺,〔四日市村年代記〕,"○京坂
○　五月朔日京大坂大地震。御所を始め町家大損。死人
五百余。豊（豊臣秀吉）国の御廟崩、五条の石橋落候由。",四日市,京都御所,,,1662/06/16,寛文2/05/01,,建物被害,135.7623566,35.02629297,緯度経度は便宜的に現・京都御所地点,
,日本の歴史地震史料 拾遺,〔四日市村年代記〕,"○京坂
○　五月朔日京大坂大地震。御所を始め町家大損。死人
五百余。豊（豊臣秀吉）国の御廟崩、五条の石橋落候由。",四日市,京都,,,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
,日本の歴史地震史料 拾遺,〔四日市村年代記〕,"○京坂
○　五月朔日京大坂大地震。御所を始め町家大損。死人
五百余。豊（豊臣秀吉）国の御廟崩、五条の石橋落候由。",四日市,京都,,,1662/06/16,寛文2/05/01,,人的被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
,日本の歴史地震史料 拾遺,〔四日市村年代記〕,"○京坂
○　五月朔日京大坂大地震。御所を始め町家大損。死人
五百余。豊（豊臣秀吉）国の御廟崩、五条の石橋落候由。",四日市,豊国神社,,,1662/06/16,寛文2/05/01,,建物被害,135.7721535,34.99157453,,
,日本の歴史地震史料 拾遺,〔四日市村年代記〕,"○京坂
○　五月朔日京大坂大地震。御所を始め町家大損。死人
五百余。豊（豊臣秀吉）国の御廟崩、五条の石橋落候由。",四日市,五条大橋,,,1662/06/16,寛文2/05/01,,建物被害,135.7678522,34.99544216,,
859,日本の歴史地震史料 拾遺,"	〔安居年表（稿）〕","寛文　二　一六六二
大地震、安居寺諸堂　破損（五月）
安居寺観音堂付諸道具　修覆（六月）
安居寺観音堂・仁王門、再建（七月一七日）",富山県東砺波郡福野町,富山県・安居寺,,,1662/06/,寛文2/05/,,建物被害,136.8840131,36.60174119,,
